"Name","RMSPE_ratio"
"Karl Marx",5.61301776817708
"August Bebel",2.63998072167948
"Barthold Georg Niebuhr",0.636529131382757
"Carl Stumpf",1.73928614285942
"Clausewitz",1.9141726632761
"Dilthey",3.0646626859031
"E T A Hoffmann",1.75221248359132
"Ebbinghaus",1.35058949069687
"Eduard Bernstein",1.7294561268052
"Eduard von Hartmann",1.14204634209619
"Eduard Zeller",0.866135872550509
"Ferdinand Lassalle",1.1216002200966
"Ferdinand Tönnies",2.2110278640753
"Fichte",0.610331172603563
"Franz Brentano",1.31660480105073
"Frege",1.00270172775157
"Friedrich Carl von Savigny",0.892872918579846
"Friedrich Heinrich Jacobi",6.61757108509825
"Friedrich List",1.04017194475541
"Friedrich Schiller",0.43787053677546
"Goethe",0.665674780998718
"Gotthold Ephraim Lessing",1.58623992055176
"Grimmelshausen",7.42853674229926
"Gustav Freytag",0.647788347583112
"Hamann",2.31699369867045
"Helmholtz",0.885758786922928
"Herbart",0.651934112456348
"Herder",0.899261056989157
"Hermann Cohen",10.3393113729866
"Hermann Lotze",0.562669969228864
"Hölderlin",5.2884453488697
"Immanuel Kant",1.48426354725673
"Kafka",0.66100456461554
"Külpe",1.37118789516424
"Ludwig Büchner",2.08290310437679
"Ludwig Feuerbach",1.43100678610664
"Martin Luther",1.30339627291778
"Max Stirner",1.32663258367057
"Moses Hess",1.84189587170877
"Nietzsche",1.17241585130926
"Ranke",0.625354661154781
"Rilke",17.0865395405487
"Rodbertus",0.585221012278184
"Schäffle",1.01474195825073
"Scheler",1.57871195973282
"Schleiermacher",1.2329994021396
"Schmoller",1.15512503492644
"Schopenhauer",0.547182132146722
"Simmel",5.55319231119562
"Sombart",4.83964200915098
"Theodor Fontane",5.39843689262644
"Thomas Mann",11.3108098126859
"Thünen",0.379687417458968
"Wilhelm von Humboldt",0.98244593315677
"Windelband",1.12968071877312
"Wundt",0.751864111268798
"Sigmund Freud",5.54688193536275
"Max Weber",1.97150943219332
