"Name","RMSPE_ratio"
"Karl Marx",4.95978365131183
"Abraham Lincoln",1.89159486162637
"Adam Smith",0.792413247775748
"Aeschylus",0.784387711060649
"Aesop",4.10807495859847
"Alexander Hamilton",2.33376104483
"Aquinas",0.681539300312026
"Aristophanes",1.36740465271522
"Aristotle",1.15836347612096
"Auberon Herbert",1.89075697924624
"Auguste Comte",1.64937058710451
"Augustine",0.975479791830451
"Bakunin",2.2678341746826
"Bastiat",0.5030876365963
"Benjamin Constant",0.758175005781981
"Benjamin Franklin",1.39015329449415
"Bentham",1.51480529483457
"Blanqui",1.10363497953721
"Cervantes",NA
"Charles Darwin",0.919444599337109
"Charles Fourier",2.05171345756475
"Cicero",0.731524374891447
"Dante Alighieri",2.38325900490695
"David Ricardo",1.00642185865007
"de Gouges",1.66278822265231
"Dostoyevsky",2.88573649149149
"Dryden",0.520787309482264
"Durkheim",1.40389552611278
"Edmund Burke",0.855599546592521
"Edward Bellamy",0.66742331322855
"Epictetus",1.47886116236936
"Euripides",0.63097555758747
"Ferdinand Lassalle",0.666758999152942
"Fichte",1.36322638643714
"Francis Bacon",3.75761757241611
"Frederick Douglass",0.574844190505109
"Friedrich List",0.737384440756004
"Friedrich Schiller",1.07923424484812
"Goethe",1.1015086426248
"Hans Christian Andersen",1.85767363811906
"Henry George",1.39919687375382
"Herbert Spencer",1.58531490085009
"Hobbes",0.666098779702081
"Hume",1.17930714376242
"Immanuel Kant",1.28408886733829
"Izaak Walton",8.23630070700774
"James Fitzjames Stephen",1.77745303696712
"James Madison",2.38313562298829
"John Bunyan",2.77304198509416
"John C Calhoun",0.788520310256715
"John Calvin",0.168552691848051
"John Locke",1.71882015826391
"John Milton",1.25184915039128
"John Ruskin",0.58657208379038
"John Stuart Mill",1.2757058726288
"John Woolman",1.91650325894989
"Jonathan Swift",0.699187271964859
"Kempis",0.568635651074076
"Kropotkin",1.4746909467679
"Lord Acton",0.808643071320573
"Lord Byron",1.17399139722635
"Ludwig Feuerbach",0.468711884192807
"Machiavelli",0.389160108739001
"Malthus",2.3134401546876
"Marcus Aurelius",2.15137563648003
"Marlowe",1.7675711776848
"Martin Luther",1.19673520265346
"Montesquieu",0.400673094577477
"Nietzsche",0.75329765548299
"Oliver Goldsmith",3.20314724526081
"Oscar Wilde",1.40288716859263
"Percy Bysshe Shelley",1.66991286354346
"Plato",0.698269191282799
"Pliny the Younger",1.70207086341151
"Plutarch",1.7593046892024
"Proudhon",1.32208943658069
"Ralph Waldo Emerson",0.55265049157845
"Richard Cobden",0.994992872092873
"Robert Browning",0.849798168177966
"Robert Burns",0.753906937055877
"Robert Owen",1.30494732353844
"Rodbertus",0.627640883076887
"Rousseau",0.676796359888244
"Sismondi",1.54017496104335
"Sophocles",0.941930504034761
"Spinoza",0.794250795498427
"Thomas Browne",4.69374309607529
"Thomas Carlyle",0.422820513777155
"Thomas Jefferson",0.850216651940132
"Thoreau",0.66251716478671
"Thucydides",1.1061659432261
"Tocqueville",0.736278638152884
"Virgil",0.81263530945381
"Voltaire",0.566871817710389
"William Godwin",0.593820542275843
"William Graham Sumner",0.473964897475263
"William Penn",0.780105266492357
"Wollstonecraft",0.722379601331687
