"Name","RMSPE_ratio"
"Karl Marx",4.74308223158842
"Abraham Lincoln",1.82111072488069
"Adam Smith",0.788236520674531
"Aeschylus",0.832721710582574
"Aesop",4.33020190935567
"Alexander Hamilton",2.50685243634473
"Alexander Pope",0.516110134899578
"Aquinas",1.68765477348526
"Aristophanes",0.892576013853297
"Aristotle",1.1519607348505
"Auberon Herbert",1.7927343893583
"August Bebel",2.14570852078502
"Auguste Comte",0.733896304682632
"Augustine",0.965264795482471
"Bakunin",2.17827255971073
"Barthold Georg Niebuhr",1.50114963114926
"Bastiat",0.928208806285333
"Benjamin Constant",0.72998445980357
"Benjamin Franklin",1.12727574896704
"Bentham",1.44396427236984
"Blanqui",1.04933435662982
"Carl Stumpf",1.42477560769046
"Cervantes",NA
"Charles Darwin",0.98494370325453
"Charles Fourier",2.23484957430185
"Cicero",0.732530760480541
"Clausewitz",1.5467272973375
"Dante Alighieri",1.0830352828058
"David Ricardo",0.728011197918961
"de Gouges",0.981498702092104
"Dilthey",3.00974589893561
"Dostoyevsky",2.70346700009328
"Dryden",0.691038736862202
"Durkheim",1.2508936280582
"E T A Hoffmann",2.25220991101131
"Ebbinghaus",1.58803358949591
"Edmund Burke",0.803389737842815
"Eduard Bernstein",0.389338863833281
"Eduard von Hartmann",3.71480732326929
"Eduard Zeller",0.865773898329168
"Edward Bellamy",0.638410084963746
"Epictetus",1.28104555124027
"Euripides",0.695792022299608
"Ferdinand Lassalle",0.79146530662112
"Ferdinand Tönnies",1.20232961124431
"Fichte",0.580654310690926
"Francis Bacon",3.06857997356367
"Franz Brentano",1.26623598010112
"Frederick Douglass",0.599875105084484
"Frege",0.926454171083118
"Friedrich Carl von Savigny",0.921390151250697
"Friedrich Heinrich Jacobi",4.28569454230699
"Friedrich List",1.24882531781933
"Friedrich Schiller",0.624777480087046
"Goethe",1.10257619573166
"Grimmelshausen",9.28860314735477
"Gustav Freytag",0.745173437683585
"Hamann",2.28343355442426
"Hans Christian Andersen",0.922017176611381
"Henry George",1.44611908034312
"Herbart",0.545660689231407
"Herbert Spencer",2.75211773745698
"Herder",0.90950032655343
"Hermann Cohen",10.5310092497901
"Hermann Lotze",0.905751615504619
"Hobbes",0.534560801520542
"Hölderlin",5.25386312848043
"Hume",1.17681389934538
"Immanuel Kant",1.66062869782775
"Izaak Walton",8.53100742681178
"James Fitzjames Stephen",1.50023041926884
"James Madison",2.2374131164764
"John Bunyan",2.56232153098524
"John C Calhoun",0.779723772437218
"John Calvin",0.413041994472602
"John Locke",1.73321345433862
"John Milton",1.21652987557658
"John Ruskin",0.591305957804729
"John Stuart Mill",1.46354287441352
"John Woolman",2.08441000083776
"Jonathan Swift",0.611429980160977
"Kafka",0.454952503072955
"Kempis",0.308649196219239
"Kropotkin",1.83773513417287
"Külpe",1.1398869652147
"Leibniz",1.7803713449317
"Lord Acton",0.764219309078789
"Lord Byron",1.26733986472366
"Ludwig Büchner",3.85549524734757
"Ludwig Feuerbach",1.38093194997928
"Lujo Brentano",1.48960716023382
"Machiavelli",0.503937232981028
"Malthus",2.32828530000737
"Marcus Aurelius",1.52025962866821
"Marlowe",1.55812564498012
"Martin Luther",1.32389059061253
"Max Stirner",1.44513332075303
"Montesquieu",0.448022339659746
"Moses Hess",0.860205217426976
"Nassau Senior",1.1295317844885
"Nietzsche",0.753321105441187
"Oliver Goldsmith",1.98766999227576
"Oscar Wilde",1.56185825601281
"Otto Pfleiderer",1.43120067738731
"Percy Bysshe Shelley",2.43899393465694
"Pericles",1.2960196207985
"Plato",0.699993687986091
"Pliny the Younger",1.93692288871713
"Plutarch",1.74003945800436
"Proudhon",1.07725520269809
"Ralph Waldo Emerson",0.523635881815529
"Ranke",0.6090021382579
"Richard Cobden",1.14654970746006
"Rilke",14.3178761510999
"Robert Browning",0.783508418374643
"Robert Burns",0.956333131112245
"Robert Owen",1.57287888562082
"Rodbertus",0.60494709937702
"Rousseau",0.74652380398939
"Schäffle",1.20370101757413
"Scheler",1.54887714950442
"Schleiermacher",1.39262124012773
"Schmoller",1.49696983980487
"Schopenhauer",0.367623502241791
"Simmel",5.81185624971616
"Sismondi",1.53695628266493
"Sombart",4.401950887368
"Sophocles",0.86597435327622
"Spinoza",0.769245551951613
"Theodor Fontane",3.48371178516384
"Thomas Browne",5.04236135293026
"Thomas Carlyle",0.492520698240658
"Thomas Jefferson",0.824856838247707
"Thomas Mann",8.42095143453718
"Thoreau",0.664860903939687
"Thucydides",0.901195901957779
"Thünen",0.410927400697089
"Tocqueville",0.695614427131866
"Virgil",0.799051171878494
"Voltaire",0.619909398861243
"Wilhelm von Humboldt",1.07059739815929
"William Godwin",0.630050264131772
"William Graham Sumner",0.746512487447178
"William Penn",0.613750517412018
"Windelband",1.16156382373374
"Wollstonecraft",0.715476028917849
"Wundt",1.06437659378945
